Date,Time,RMS(mV),Activation(%),MDF(Hz),Fatigue(%),Quality
2026-07-11,'16:34:38.528',69.738,0.0,48.3,0.0,3
2026-07-11,'16:34:38.628',298.108,0.0,47.5,0.0,3
2026-07-11,'16:34:39.217',344.780,0.0,47.5,0.0,3
2026-07-11,'16:34:39.239',345.550,0.0,47.5,0.0,3
2026-07-11,'16:34:39.337',402.426,0.0,47.4,0.0,3
2026-07-11,'16:34:39.437',330.083,0.0,46.8,0.0,3
2026-07-11,'16:34:39.537',271.241,0.0,46.9,0.0,3
2026-07-11,'16:34:39.638',186.830,0.0,47.0,0.0,3
2026-07-11,'16:34:39.738',132.652,0.0,47.4,0.0,3
2026-07-11,'16:34:40.359',293.954,0.0,47.9,0.0,3
2026-07-11,'16:34:40.380',297.032,0.0,48.4,0.0,3
2026-07-11,'16:34:40.479',355.504,0.0,48.5,0.0,3
2026-07-11,'16:34:40.579',374.338,0.0,48.5,0.0,3
2026-07-11,'16:34:40.680',276.379,0.0,48.3,0.0,3
2026-07-11,'16:34:40.780',178.718,0.0,48.3,0.0,3
2026-07-11,'16:34:40.880',123.054,0.0,48.5,0.0,3
2026-07-11,'16:34:40.979',97.761,0.0,48.6,0.0,3
2026-07-11,'16:34:41.079',77.138,0.0,48.5,0.0,3
2026-07-11,'16:34:41.180',58.397,0.0,47.9,0.0,3
2026-07-11,'16:34:42.284',69.970,0.0,48.7,0.0,3
2026-07-11,'16:34:42.305',88.137,0.0,49.4,0.0,3
2026-07-11,'16:34:42.405',270.407,0.0,49.6,0.0,3
2026-07-11,'16:34:42.504',314.348,0.0,49.3,0.0,3
2026-07-11,'16:34:42.604',321.083,0.0,48.9,0.0,3
2026-07-11,'16:34:42.704',213.773,0.0,48.4,0.0,3
2026-07-11,'16:34:42.805',122.432,0.0,48.5,0.0,3
2026-07-11,'16:34:42.905',80.422,0.0,48.6,0.0,3
2026-07-11,'16:34:43.004',61.224,0.0,48.7,0.0,3
2026-07-11,'16:34:43.104',57.980,0.0,48.8,0.0,3
2026-07-11,'16:34:43.718',260.264,0.0,47.7,0.0,3
2026-07-11,'16:34:43.738',260.352,0.0,47.1,0.0,3
2026-07-11,'16:34:43.839',278.150,0.0,47.0,0.0,3
2026-07-11,'16:34:43.939',286.544,0.0,46.8,0.0,3
2026-07-11,'16:34:44.038',176.581,0.0,47.3,0.0,3
2026-07-11,'16:34:44.138',116.915,0.0,47.5,0.0,3
2026-07-11,'16:34:44.238',94.589,0.0,47.3,0.0,3
2026-07-11,'16:34:44.339',84.063,0.0,47.5,0.0,3
2026-07-11,'16:34:44.439',89.112,0.0,47.9,0.0,3
2026-07-11,'16:34:44.538',78.747,0.0,48.2,0.0,3
2026-07-11,'16:34:45.671',73.657,0.0,48.4,0.0,3
2026-07-11,'16:34:45.692',89.836,0.0,48.6,0.0,3
2026-07-11,'16:34:45.792',288.174,0.0,48.1,0.0,3
2026-07-11,'16:34:45.892',315.728,0.0,48.1,0.0,3
2026-07-11,'16:34:45.992',320.784,0.0,48.2,0.0,3
2026-07-11,'16:34:46.092',206.589,0.0,48.5,0.0,3
2026-07-11,'16:34:46.191',116.019,0.0,48.7,0.0,3
2026-07-11,'16:34:46.291',91.072,0.0,48.7,0.0,3
2026-07-11,'16:34:46.391',70.265,0.0,48.0,0.0,3
2026-07-11,'16:34:46.492',48.267,0.0,62.9,0.0,3
2026-07-11,'16:34:47.200',308.949,0.0,58.8,0.0,3
2026-07-11,'16:34:47.221',309.162,0.0,56.1,0.0,3
2026-07-11,'16:34:47.320',328.163,0.0,53.6,0.0,3
2026-07-11,'16:34:47.420',339.886,0.0,52.6,0.0,3
2026-07-11,'16:34:47.521',211.861,0.0,50.5,0.0,3
2026-07-11,'16:34:47.621',140.908,0.0,50.1,0.0,3
2026-07-11,'16:34:47.720',121.790,0.0,49.9,0.0,3
2026-07-11,'16:34:47.820',119.047,0.0,49.3,0.0,3
2026-07-11,'16:34:47.920',102.360,0.0,48.2,0.0,3
2026-07-11,'16:34:48.021',145.015,0.0,48.2,0.0,3
2026-07-11,'16:34:49.138',160.887,0.0,48.8,0.0,3
2026-07-11,'16:34:49.159',161.791,0.0,49.3,0.0,3
2026-07-11,'16:34:49.259',310.155,0.0,48.8,0.0,3
2026-07-11,'16:34:49.358',849.435,0.0,47.9,0.0,3
2026-07-11,'16:34:49.458',1074.495,0.0,47.9,0.0,3
2026-07-11,'16:34:49.559',1349.766,0.0,48.5,0.0,3
2026-07-11,'16:34:49.659',1360.612,0.0,46.5,0.0,3
2026-07-11,'16:34:49.759',1315.037,0.0,46.9,0.0,3
2026-07-11,'16:34:49.858',1210.661,0.0,47.7,0.0,3
2026-07-11,'16:34:49.957',1030.905,0.0,47.7,0.0,3
2026-07-11,'16:34:50.573',1302.200,0.0,48.3,0.0,3
2026-07-11,'16:34:50.593',1300.386,0.0,48.7,0.0,3
2026-07-11,'16:34:50.694',1168.912,0.0,47.0,0.0,3
2026-07-11,'16:34:50.794',1286.962,0.0,46.1,0.0,3
2026-07-11,'16:34:50.893',1170.213,0.0,46.1,0.0,3
2026-07-11,'16:34:50.993',1292.504,0.0,46.5,0.0,3
2026-07-11,'16:34:51.093',1252.154,0.0,46.5,0.0,3
2026-07-11,'16:34:51.194',1146.803,0.0,46.9,0.0,3
2026-07-11,'16:34:51.294',904.719,0.0,47.6,0.0,3
2026-07-11,'16:34:51.394',768.663,0.0,62.5,0.0,3
2026-07-11,'16:34:52.509',736.813,0.0,75.4,0.0,3
2026-07-11,'16:34:52.530',733.336,0.0,86.3,0.0,3
2026-07-11,'16:34:52.629',1237.279,0.0,93.6,0.0,3
2026-07-11,'16:34:52.729',1422.641,0.0,77.9,0.0,3
2026-07-11,'16:34:52.830',1483.070,0.0,67.6,0.0,3
2026-07-11,'16:34:52.930',1241.837,0.0,61.3,0.0,3
2026-07-11,'16:34:53.029',948.292,0.0,58.0,0.0,3
2026-07-11,'16:34:53.129',819.732,0.0,71.2,0.0,3
2026-07-11,'16:34:53.229',734.583,0.0,82.6,0.0,3
2026-07-11,'16:34:53.330',700.584,0.0,92.4,0.0,3
2026-07-11,'16:34:54.053',1192.263,0.0,99.8,0.0,3
2026-07-11,'16:34:54.075',1192.778,0.0,105.9,0.0,3
2026-07-11,'16:34:54.174',1375.740,0.0,86.6,0.0,3
2026-07-11,'16:34:54.273',1413.993,0.0,74.9,0.0,3
2026-07-11,'16:34:54.373',1170.158,0.0,77.7,0.0,3
2026-07-11,'16:34:54.474',922.660,0.0,74.5,0.0,3
2026-07-11,'16:34:54.574',1052.598,0.0,64.5,0.0,3
2026-07-11,'16:34:54.674',1087.790,0.0,59.2,0.0,3
2026-07-11,'16:34:54.773',1076.174,0.0,55.9,0.0,3
2026-07-11,'16:34:54.873',887.121,0.0,69.3,0.0,3
2026-07-11,'16:34:55.985',1046.860,0.0,81.0,0.0,3
2026-07-11,'16:34:56.006',1043.512,0.0,91.0,0.0,3
2026-07-11,'16:34:56.106',1163.936,0.0,74.1,0.0,3
2026-07-11,'16:34:56.206',1303.351,0.0,64.1,0.0,3
2026-07-11,'16:34:56.305',1254.471,0.0,59.2,0.0,3
2026-07-11,'16:34:56.405',993.317,0.0,56.1,0.0,3
2026-07-11,'16:34:56.505',828.899,0.0,69.5,0.0,3
2026-07-11,'16:34:56.606',733.724,0.0,81.1,0.0,3
2026-07-11,'16:34:56.706',747.093,0.0,91.3,0.0,3
2026-07-11,'16:34:56.806',739.376,0.0,99.8,0.0,3
2026-07-11,'16:34:57.422',1363.375,0.0,83.7,0.0,3
2026-07-11,'16:34:57.443',1364.396,0.0,73.2,0.0,3
2026-07-11,'16:34:57.542',1508.320,0.0,64.2,0.0,3
2026-07-11,'16:34:57.643',1556.668,0.0,58.5,0.0,3
2026-07-11,'16:34:57.743',1200.201,0.0,55.5,0.0,3
2026-07-11,'16:34:57.843',959.517,0.0,54.5,0.0,3
2026-07-11,'16:34:57.942',1374.043,0.0,53.5,0.0,3
2026-07-11,'16:34:58.042',1524.468,0.0,51.4,0.0,3
2026-07-11,'16:34:58.142',1571.872,0.0,50.3,0.0,3
2026-07-11,'16:34:58.243',1230.615,0.0,49.8,0.0,3
2026-07-11,'16:34:59.359',961.205,0.0,50.2,0.0,3
2026-07-11,'16:34:59.381',962.031,0.0,50.6,0.0,3
2026-07-11,'16:34:59.480',825.494,0.0,64.2,0.0,3
2026-07-11,'16:34:59.579',804.495,0.0,74.4,0.0,3
2026-07-11,'16:34:59.680',766.927,0.0,85.2,0.0,3
2026-07-11,'16:34:59.779',703.467,0.0,94.5,0.0,3
2026-07-11,'16:34:59.880',675.276,0.0,102.8,0.0,3
2026-07-11,'16:34:59.980',710.140,0.0,109.8,0.0,3
2026-07-11,'16:35:00.079',826.324,0.0,102.5,0.0,3
2026-07-11,'16:35:00.179',814.028,0.0,93.7,0.0,3
2026-07-11,'16:35:00.892',1339.885,0.0,81.2,0.0,3
2026-07-11,'16:35:00.914',1335.233,0.0,72.8,0.0,3
2026-07-11,'16:35:01.013',1326.733,0.0,64.2,0.0,3
2026-07-11,'16:35:01.112',1343.888,0.0,58.3,0.0,3
2026-07-11,'16:35:01.212',923.643,0.0,57.4,0.0,3
2026-07-11,'16:35:01.312',742.416,0.0,70.7,0.0,3
2026-07-11,'16:35:01.413',777.754,0.0,81.2,0.0,3
2026-07-11,'16:35:01.513',786.855,0.0,71.9,0.0,3
2026-07-11,'16:35:01.613',1233.389,0.0,67.2,0.0,3
2026-07-11,'16:35:01.712',1255.445,0.0,61.1,0.0,3
2026-07-11,'16:35:03.038',1429.260,0.0,58.8,0.0,3
2026-07-11,'16:35:03.060',1429.701,0.0,57.4,0.0,3
2026-07-11,'16:35:03.160',1148.603,0.0,55.3,0.0,3
2026-07-11,'16:35:03.259',1279.499,0.0,54.4,0.0,3
2026-07-11,'16:35:03.359',1225.580,0.0,53.0,0.0,3
2026-07-11,'16:35:03.459',1289.588,0.0,51.1,0.0,3
2026-07-11,'16:35:03.560',1126.742,0.0,50.6,0.0,3
2026-07-11,'16:35:03.660',977.618,0.0,64.3,0.0,3
2026-07-11,'16:35:03.759',816.133,0.0,70.4,0.0,3
2026-07-11,'16:35:03.859',841.161,0.0,81.0,0.0,3
2026-07-11,'16:35:04.674',1275.500,0.0,72.5,0.0,3
2026-07-11,'16:35:04.696',1275.835,0.0,66.8,0.0,3
2026-07-11,'16:35:04.794',1267.676,0.0,59.6,0.0,3
2026-07-11,'16:35:04.894',1244.343,0.0,55.0,0.0,3
2026-07-11,'16:35:04.994',919.857,0.0,67.2,0.0,3
2026-07-11,'16:35:05.095',1028.689,0.0,62.1,0.0,3
2026-07-11,'16:35:05.195',1148.185,0.0,59.6,0.0,3
2026-07-11,'16:35:05.294',1164.093,0.0,59.6,0.0,3
2026-07-11,'16:35:05.394',1141.429,0.0,61.8,0.0,3
2026-07-11,'16:35:06.210',1376.547,0.0,63.5,0.0,3
2026-07-11,'16:35:06.825',1377.127,0.0,64.6,0.0,3
2026-07-11,'16:35:06.846',1381.451,0.0,65.3,0.0,3
2026-07-11,'16:35:06.946',1506.641,0.0,58.6,0.0,3
2026-07-11,'16:35:07.046',1558.539,0.0,54.6,0.0,3
2026-07-11,'16:35:07.146',1270.341,0.0,52.9,0.0,3
2026-07-11,'16:35:07.246',984.154,0.0,52.4,0.0,3
2026-07-11,'16:35:07.345',817.056,0.0,65.0,0.0,3
2026-07-11,'16:35:07.445',795.100,0.0,76.7,0.0,3
2026-07-11,'16:35:07.546',756.732,0.0,87.0,0.0,3
2026-07-11,'16:35:07.646',783.965,0.0,96.3,0.0,3
2026-07-11,'16:35:08.358',1153.785,0.0,84.9,0.0,3
2026-07-11,'16:35:08.379',1156.958,0.0,77.4,0.0,3
2026-07-11,'16:35:08.479',1515.880,0.0,66.9,0.0,3
2026-07-11,'16:35:09.169',1632.349,0.0,59.9,0.0,3
2026-07-11,'16:35:09.191',1633.237,0.0,55.3,0.0,3
2026-07-11,'16:35:09.290',1623.548,0.0,53.6,0.0,3
2026-07-11,'16:35:09.390',1454.584,0.0,50.3,0.0,3
2026-07-11,'16:35:09.490',1380.523,0.0,49.1,0.0,3
2026-07-11,'16:35:09.591',1342.120,0.0,49.3,0.0,3
2026-07-11,'16:35:09.691',1362.193,0.0,49.3,0.0,3
2026-07-11,'16:35:10.299',1359.420,0.0,49.4,0.0,3
2026-07-11,'16:35:10.320',1367.632,0.0,49.5,0.0,3
2026-07-11,'16:35:10.419',1450.449,0.0,49.7,0.0,3
2026-07-11,'16:35:10.519',1373.874,0.0,49.3,0.0,3
2026-07-11,'16:35:10.620',1272.279,0.0,48.9,0.0,3
2026-07-11,'16:35:10.720',979.567,0.0,49.2,0.0,3
2026-07-11,'16:35:10.819',801.180,0.0,49.8,0.0,3
2026-07-11,'16:35:10.919',754.258,0.0,64.2,0.0,3
2026-07-11,'16:35:11.019',705.722,0.0,76.4,0.0,3
2026-07-11,'16:35:11.120',690.847,0.0,87.0,0.0,3
2026-07-11,'16:35:12.339',1268.566,0.0,82.2,0.0,3
2026-07-11,'16:35:12.361',1274.646,0.0,77.7,0.0,3
2026-07-11,'16:35:12.459',1548.605,0.0,67.8,0.0,3
2026-07-11,'16:35:12.559',1633.223,0.0,61.3,0.0,3
2026-07-11,'16:35:12.660',1384.061,0.0,56.8,0.0,3
2026-07-11,'16:35:12.760',1129.560,0.0,55.2,0.0,3
2026-07-11,'16:35:12.859',1014.370,0.0,53.0,0.0,3
2026-07-11,'16:35:12.959',969.973,0.0,52.5,0.0,3
2026-07-11,'16:35:13.059',941.882,0.0,53.9,0.0,3
2026-07-11,'16:35:13.160',1067.774,0.0,53.1,0.0,3
2026-07-11,'16:35:13.881',1142.481,0.0,51.9,0.0,3
2026-07-11,'16:35:13.902',1136.742,0.0,51.2,0.0,3
2026-07-11,'16:35:14.001',1083.710,0.0,50.6,0.0,3
2026-07-11,'16:35:14.102',916.638,0.0,56.7,0.0,3
2026-07-11,'16:35:14.202',745.804,0.0,70.1,0.0,3
2026-07-11,'16:35:14.302',730.603,0.0,82.0,0.0,3
2026-07-11,'16:35:14.401',735.145,0.0,91.9,0.0,3
2026-07-11,'16:35:14.501',733.865,0.0,100.1,0.0,3
2026-07-11,'16:35:14.601',731.885,0.0,107.2,0.0,3
2026-07-11,'16:35:14.702',704.870,0.0,113.2,0.0,3
2026-07-11,'16:35:15.813',1348.737,0.0,93.8,0.0,3
2026-07-11,'16:35:15.835',1350.423,0.0,80.7,0.0,3
2026-07-11,'16:35:15.933',1439.605,0.0,68.6,0.0,3
2026-07-11,'16:35:16.033',1482.673,0.0,61.1,0.0,3
2026-07-11,'16:35:16.133',1069.319,0.0,57.4,0.0,3
2026-07-11,'16:35:16.234',860.427,0.0,70.6,0.0,3
2026-07-11,'16:35:16.334',734.101,0.0,82.0,0.0,3
2026-07-11,'16:35:16.434',743.077,0.0,92.0,0.0,3
2026-07-11,'16:35:16.533',858.691,0.0,78.1,0.0,3
2026-07-11,'16:35:16.633',913.462,0.0,68.3,0.0,3
2026-07-11,'16:35:17.250',1195.652,0.0,62.2,0.0,3
2026-07-11,'16:35:17.271',1204.392,0.0,58.3,0.0,3
2026-07-11,'16:35:17.371',1386.230,0.0,55.4,0.0,3
2026-07-11,'16:35:17.471',1418.653,0.0,53.5,0.0,3
2026-07-11,'16:35:17.570',1186.359,0.0,52.3,0.0,3
2026-07-11,'16:35:17.671',921.954,0.0,66.1,0.0,3
2026-07-11,'16:35:17.770',845.895,0.0,69.8,0.0,3
2026-07-11,'16:35:17.871',886.314,0.0,68.3,0.0,3
2026-07-11,'16:35:17.971',968.114,0.0,63.3,0.0,3
2026-07-11,'16:35:18.070',1105.068,0.0,61.1,0.0,3
2026-07-11,'16:35:19.289',1056.564,0.0,58.3,0.0,3
2026-07-11,'16:35:19.309',1060.258,0.0,56.4,0.0,3
2026-07-11,'16:35:19.410',1293.292,0.0,56.4,0.0,3
2026-07-11,'16:35:19.510',1207.769,0.0,53.9,0.0,3
2026-07-11,'16:35:19.609',1324.793,0.0,52.4,0.0,3
2026-07-11,'16:35:19.708',1150.024,0.0,51.9,0.0,3
2026-07-11,'16:35:19.809',1025.636,0.0,51.1,0.0,3
2026-07-11,'16:35:19.910',1089.828,0.0,65.2,0.0,3
2026-07-11,'16:35:20.010',1114.183,0.0,59.2,0.0,3
2026-07-11,'16:35:20.109',1123.433,0.0,56.0,0.0,3
2026-07-11,'16:35:20.725',1232.826,0.0,56.1,0.0,3
2026-07-11,'16:35:20.746',1233.064,0.0,56.3,0.0,3
2026-07-11,'16:35:20.845',1128.986,0.0,53.9,0.0,3
2026-07-11,'16:35:20.946',1093.619,0.0,53.8,0.0,3
2026-07-11,'16:35:21.046',885.567,0.0,67.8,0.0,3
2026-07-11,'16:35:21.145',781.626,0.0,79.6,0.0,3
2026-07-11,'16:35:21.245',737.614,0.0,89.6,0.0,3
2026-07-11,'16:35:21.345',1000.073,0.0,98.2,0.0,3
2026-07-11,'16:35:21.446',1226.921,0.0,81.9,0.0,3
2026-07-11,'16:35:21.546',1235.979,0.0,72.2,0.0,3
2026-07-11,'16:35:22.661',1046.800,0.0,65.3,0.0,3
2026-07-11,'16:35:22.683',1050.091,0.0,60.8,0.0,3
2026-07-11,'16:35:22.781',983.430,0.0,56.0,0.0,3
2026-07-11,'16:35:22.881',1057.054,0.0,53.8,0.0,3
2026-07-11,'16:35:22.982',1256.746,0.0,52.2,0.0,3
2026-07-11,'16:35:23.082',1064.509,0.0,48.8,0.0,3
2026-07-11,'16:35:23.182',835.523,0.0,48.6,0.0,3
2026-07-11,'16:35:23.281',384.733,0.0,48.7,0.0,3
2026-07-11,'16:35:23.381',223.592,0.0,48.4,0.0,3
2026-07-11,'16:35:23.481',143.115,0.0,48.4,0.0,3
2026-07-11,'16:35:24.097',160.009,0.0,47.6,0.0,3
2026-07-11,'16:35:24.119',160.031,0.0,47.1,0.0,3
2026-07-11,'16:35:24.219',146.200,0.0,47.1,0.0,3
2026-07-11,'16:35:24.317',137.459,0.0,47.6,0.0,3
2026-07-11,'16:35:24.417',98.183,0.0,48.0,0.0,3
2026-07-11,'16:35:24.517',43.533,0.0,49.5,0.0,3
2026-07-11,'16:35:24.618',43.609,0.0,45.6,0.0,3
2026-07-11,'16:35:24.718',47.952,26.5,50.7,0.0,36
2026-07-11,'16:35:29.825',47.949,26.5,55.2,0.0,37
2026-07-11,'16:35:30.941',47.956,26.5,59.1,0.0,39
2026-07-11,'16:35:30.969',48.013,26.5,62.4,0.0,40
2026-07-11,'16:35:31.070',44.074,24.1,65.2,0.0,41
2026-07-11,'16:35:31.170',32.733,17.2,64.8,0.0,42
2026-07-11,'16:35:31.269',11.293,4.2,63.3,0.0,59
2026-07-11,'16:35:31.369',7.180,1.7,71.7,0.0,80
2026-07-11,'16:35:31.469',6.098,1.0,78.2,0.0,81
2026-07-11,'16:35:31.570',5.908,0.9,83.0,0.0,82
2026-07-11,'16:35:31.670',5.525,0.7,88.9,0.0,82
2026-07-11,'16:35:31.770',6.421,1.2,96.5,0.0,83
2026-07-11,'16:35:32.377',6.431,1.2,104.5,0.0,84
2026-07-11,'16:35:32.398',6.432,1.2,111.2,0.0,85
2026-07-11,'16:35:32.498',7.228,1.7,115.0,0.0,86
2026-07-11,'16:35:32.597',7.049,1.6,93.6,0.0,86
2026-07-11,'16:35:32.698',7.490,1.8,92.8,0.0,87
2026-07-11,'16:35:32.798',8.109,2.2,99.4,0.0,88
2026-07-11,'16:35:32.897',9.058,2.8,101.7,0.0,68
2026-07-11,'16:35:32.997',10.721,3.8,99.3,0.0,69
2026-07-11,'16:35:33.097',11.317,4.2,97.4,0.0,69
2026-07-11,'16:35:33.198',10.904,3.9,100.1,0.0,70
2026-07-11,'16:35:34.315',10.206,3.5,109.9,0.0,70
2026-07-11,'16:35:34.344',10.098,3.4,118.3,0.0,71
2026-07-11,'16:35:34.443',9.151,2.9,122.4,0.0,71
2026-07-11,'16:35:34.542',9.258,2.9,123.5,0.0,72
2026-07-11,'16:35:34.642',8.867,2.7,110.1,0.0,92
2026-07-11,'16:35:34.742',8.682,2.6,113.4,0.0,92
2026-07-11,'16:35:34.843',8.001,2.2,113.2,0.0,93
2026-07-11,'16:35:34.943',8.890,2.7,115.1,0.0,93
2026-07-11,'16:35:35.043',8.283,2.3,117.6,0.0,93
2026-07-11,'16:35:35.142',8.832,2.7,119.9,0.0,94
2026-07-11,'16:35:35.752',9.072,2.8,121.5,0.0,74
2026-07-11,'16:35:35.772',9.110,2.8,122.9,0.0,74
2026-07-11,'16:35:35.873',9.461,3.0,128.6,0.0,75
2026-07-11,'16:35:35.973',9.198,2.9,119.8,0.0,75
2026-07-11,'16:35:36.073',9.025,2.8,117.4,0.0,75
2026-07-11,'16:35:36.172',8.077,2.2,122.4,0.0,95
2026-07-11,'16:35:36.272',7.206,1.7,127.5,0.0,95
2026-07-11,'16:35:36.373',7.359,1.8,135.6,0.0,96
2026-07-11,'16:35:36.473',7.307,1.7,137.9,0.0,96
2026-07-11,'16:35:36.573',8.335,2.4,142.4,0.0,96
2026-07-11,'16:35:37.687',8.679,2.6,139.6,0.0,96
2026-07-11,'16:35:37.716',8.787,2.6,137.8,0.0,96
2026-07-11,'16:35:37.816',8.969,2.7,138.4,0.0,77
2026-07-11,'16:35:37.916',8.300,2.3,138.5,0.0,97
2026-07-11,'16:35:38.016',8.623,2.5,140.6,0.0,97
2026-07-11,'16:35:38.116',8.427,2.4,140.0,0.0,97
2026-07-11,'16:35:38.215',8.564,2.5,132.9,0.0,97
2026-07-11,'16:35:38.316',9.635,3.2,128.4,0.0,77
2026-07-11,'16:35:38.415',9.161,2.9,133.5,0.0,77
2026-07-11,'16:35:38.516',8.846,2.7,137.6,0.0,97
2026-07-11,'16:35:39.129',7.446,1.8,139.0,0.0,98
2026-07-11,'16:35:39.151',7.524,1.9,140.1,0.0,98
2026-07-11,'16:35:39.250',7.663,2.0,142.6,0.0,98
2026-07-11,'16:35:39.349',8.185,2.3,136.0,0.0,98
2026-07-11,'16:35:39.450',8.572,2.5,125.1,0.0,98
2026-07-11,'16:35:39.550',8.164,2.3,127.1,0.0,98
2026-07-11,'16:35:39.650',7.899,2.1,130.9,0.0,98
2026-07-11,'16:35:39.749',7.331,1.8,129.4,0.0,98
2026-07-11,'16:35:39.850',7.957,2.1,133.0,0.0,98
2026-07-11,'16:35:39.949',8.284,2.3,135.5,0.0,98
2026-07-11,'16:35:41.060',8.837,2.7,134.1,0.0,98
2026-07-11,'16:35:41.089',8.870,2.7,133.1,0.0,98
2026-07-11,'16:35:41.188',9.012,2.8,132.8,0.0,78
2026-07-11,'16:35:41.287',7.985,2.2,122.6,0.0,98
2026-07-11,'16:35:41.387',7.283,1.7,115.5,0.0,99
2026-07-11,'16:35:41.487',7.175,1.7,112.9,0.0,99
2026-07-11,'16:35:41.588',7.621,1.9,119.2,0.0,99
2026-07-11,'16:35:41.688',7.481,1.8,124.7,0.0,99
2026-07-11,'16:35:41.787',7.502,1.9,124.5,0.0,99
2026-07-11,'16:35:41.887',7.948,2.1,126.2,0.0,99
2026-07-11,'16:35:42.497',8.226,2.3,129.4,0.0,99
2026-07-11,'16:35:42.517',8.199,2.3,132.1,0.0,99
2026-07-11,'16:35:42.618',8.918,2.7,132.6,0.0,79
2026-07-11,'16:35:42.718',8.559,2.5,127.7,0.0,99
2026-07-11,'16:35:42.818',8.436,2.4,127.8,0.0,99
2026-07-11,'16:35:42.917',8.245,2.3,130.4,0.0,99
2026-07-11,'16:35:43.017',8.458,2.4,132.0,0.0,99
2026-07-11,'16:35:43.118',8.481,2.5,134.4,0.0,99
2026-07-11,'16:35:43.218',8.766,2.6,135.7,0.0,99
2026-07-11,'16:35:43.318',8.886,2.7,138.1,0.0,99
2026-07-11,'16:35:44.433',8.824,2.7,130.4,0.0,99
2026-07-11,'16:35:44.462',8.823,2.7,125.4,0.0,99
2026-07-11,'16:35:44.561',9.073,2.8,129.9,0.0,79
2026-07-11,'16:35:44.661',8.603,2.5,130.2,0.0,99
2026-07-11,'16:35:44.762',9.233,2.9,130.1,0.0,79
2026-07-11,'16:35:44.862',9.226,2.9,134.0,0.0,79
2026-07-11,'16:35:44.961',8.842,2.7,136.1,0.0,99
2026-07-11,'16:35:45.061',9.203,2.9,133.5,0.0,79
2026-07-11,'16:35:45.161',9.158,2.9,136.9,0.0,79
2026-07-11,'16:35:45.262',9.214,2.9,139.8,0.0,79
2026-07-11,'16:35:45.869',9.350,3.0,136.8,0.0,79
2026-07-11,'16:35:45.891',9.269,2.9,134.9,0.0,79
2026-07-11,'16:35:45.990',9.277,2.9,131.6,0.0,79
2026-07-11,'16:35:46.089',9.483,3.1,120.2,0.0,79
2026-07-11,'16:35:46.190',10.575,3.7,125.2,0.0,79
2026-07-11,'16:35:46.289',10.229,3.5,133.5,0.0,79
2026-07-11,'16:35:46.390',9.481,3.1,135.9,0.0,79
2026-07-11,'16:35:46.490',8.650,2.6,139.1,0.0,99
2026-07-11,'16:35:46.589',8.689,2.6,141.0,0.0,99
2026-07-11,'16:35:46.689',8.506,2.5,143.3,0.0,99
2026-07-11,'16:35:47.808',8.234,2.3,135.5,0.0,99
2026-07-11,'16:35:47.837',8.268,2.3,130.2,0.0,99
2026-07-11,'16:35:47.936',8.216,2.3,119.8,0.0,99
2026-07-11,'16:35:48.037',7.925,2.1,118.9,0.0,99
2026-07-11,'16:35:48.137',8.563,2.5,121.4,0.0,99
2026-07-11,'16:35:48.236',8.472,2.4,126.7,0.0,99
2026-07-11,'16:35:48.336',8.571,2.5,127.3,0.0,99
2026-07-11,'16:35:48.436',8.195,2.3,127.8,0.0,99
2026-07-11,'16:35:48.537',7.530,1.9,128.6,0.0,99
2026-07-11,'16:35:48.637',7.906,2.1,127.5,0.0,99
2026-07-11,'16:35:49.242',8.332,2.4,129.1,0.0,99
2026-07-11,'16:35:49.264',8.341,2.4,130.4,0.0,99
2026-07-11,'16:35:49.362',8.975,2.8,135.4,0.0,79
2026-07-11,'16:35:49.462',9.397,3.0,131.5,0.0,79
2026-07-11,'16:35:49.563',8.772,2.6,131.4,0.0,99
2026-07-11,'16:35:49.663',8.798,2.6,128.4,0.0,99
2026-07-11,'16:35:49.763',8.594,2.5,126.9,0.0,99
2026-07-11,'16:35:49.862',11.013,4.0,127.5,0.0,79
2026-07-11,'16:35:49.962',10.559,3.7,128.1,0.0,79
2026-07-11,'16:35:50.063',10.282,3.5,112.6,0.0,79
2026-07-11,'16:35:51.179',9.092,2.8,97.5,0.0,79
2026-07-11,'16:35:51.208',9.081,2.8,87.6,0.0,79
2026-07-11,'16:35:51.307',7.880,2.1,92.6,0.0,99
2026-07-11,'16:35:51.406',7.885,2.1,94.7,0.0,99
2026-07-11,'16:35:51.507',8.379,2.4,95.4,0.0,99
2026-07-11,'16:35:51.606',8.255,2.3,97.1,0.0,99
2026-07-11,'16:35:51.707',7.687,2.0,105.5,0.0,99
2026-07-11,'16:35:51.807',7.443,1.8,111.3,0.0,99
2026-07-11,'16:35:51.906',7.314,1.7,119.8,0.0,99
2026-07-11,'16:35:52.006',8.288,2.3,123.7,0.0,99
2026-07-11,'16:36:08.503',29.962,15.5,54.8,0.0,36
2026-07-11,'16:36:08.602',20.917,10.0,54.6,0.0,52
2026-07-11,'16:36:08.702',15.726,6.9,54.0,0.0,54
2026-07-11,'16:36:08.802',11.631,4.4,77.2,0.0,55
2026-07-11,'16:36:08.903',9.774,3.2,97.4,0.0,56
2026-07-11,'16:36:09.003',10.198,3.5,107.6,0.0,57
2026-07-11,'16:36:09.102',10.058,3.4,113.6,0.0,59
2026-07-11,'16:36:09.202',10.126,3.5,118.7,0.0,60
